Rk,I,Split,Year,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
582,,Batting 7th,1949,2840,2480,10154,9092,1018,2370,383,86,174,1156,63,79,907,823,.261,.331,.379,.710,3447,259,43,111,,55,130,.271,,
583,,Batting 1st,1949,2675,2480,11752,10265,1581,2775,419,126,111,878,174,110,1340,869,.270,.357,.368,.725,3779,158,35,112,,23,149,.287,,
584,,Batting 8th,1949,3358,2480,9863,8587,983,2169,342,53,122,985,65,31,1113,966,.253,.342,.347,.689,2983,238,53,109,,151,111,.273,,
585,,Batting 9th,1949,7011,2480,9577,8440,703,1560,202,32,47,672,6,12,675,1869,.185,.247,.233,.480,1967,201,17,444,,3,123,.232,,
586,,Bat1-2non-P,1949,5347,4960,23235,20366,3085,5559,875,223,258,1898,287,209,2450,1661,.273,.353,.376,.729,7654,398,76,342,,39,286,.287,,
587,,Batting 5th,1949,2759,2480,10710,9427,1301,2606,450,89,267,1520,73,69,1152,906,.276,.359,.428,.787,4035,270,55,76,,73,104,.283,,
588,,Batting 6th,1949,2829,2480,10455,9235,1202,2452,416,89,175,1284,65,79,1060,902,.266,.344,.387,.731,3571,260,43,117,,61,133,.279,,
589,,Batting 6th,1950,2785,2476,10443,9203,1197,2510,419,85,238,1356,59,73,1100,933,.273,.352,.414,.767,3813,272,32,107,,63,141,.283,,
590,,Batting 8th,1950,3310,2476,9917,8747,1012,2224,334,72,165,1074,45,20,1000,961,.254,.334,.365,.699,3197,282,42,128,,139,119,.270,,
591,,Batting 7th,1950,2898,2476,10171,8997,1074,2364,349,82,202,1180,41,56,1035,945,.263,.341,.387,.729,3483,272,40,97,,72,142,.275,,
592,,Bat7-9non-P,1950,7733,4953,21859,19306,2217,4940,750,166,391,2477,85,79,2233,2204,.256,.336,.373,.708,7195,603,85,233,,215,273,.272,,
593,,Batting 1st,1950,2704,2476,11786,10175,1698,2786,449,118,159,890,150,108,1421,1039,.274,.366,.388,.754,3948,176,64,125,,20,171,.293,,
594,,Bat1-2non-P,1950,5340,4952,23301,20302,3232,5536,947,216,308,1916,275,187,2582,2000,.273,.358,.386,.744,7839,414,112,304,,39,320,.291,,
595,,Bat3-6non-P,1950,10681,9903,43451,38202,5876,10836,1851,387,1331,6332,277,260,4700,3784,.284,.365,.457,.822,17454,1065,215,333,,304,556,.287,,
596,,Batting 5th,1950,2714,2476,10744,9481,1484,2717,458,109,353,1605,78,82,1130,922,.287,.366,.470,.836,4452,265,66,67,,73,126,.288,,
597,,Batting 9th,1950,6946,2476,9619,8565,771,1597,236,36,67,759,15,14,642,1903,.186,.245,.246,.491,2106,204,28,384,,4,109,.232,,
598,,Batting 3rd,1950,2656,2476,11269,9840,1634,2823,483,100,333,1570,77,59,1257,953,.287,.371,.458,.829,4505,265,63,109,,58,160,.291,,
599,,Batting 4th,1950,2667,2476,11004,9686,1596,2788,492,93,407,1802,63,48,1214,977,.288,.370,.484,.854,4687,263,54,50,,110,129,.287,,
600,,Batting 2nd,1950,2711,2476,11521,10128,1547,2750,498,98,149,1027,125,80,1163,961,.272,.349,.384,.734,3891,238,48,182,,19,149,.288,,
601,,Batting 1st,1951,2726,2478,11748,10345,1548,2781,424,89,155,939,155,134,1222,933,.269,.350,.372,.721,3848,173,61,120,,19,160,.284,,
602,,Batting 5th,1951,2759,2478,10687,9539,1324,2610,464,87,318,1497,79,78,1031,909,.274,.348,.441,.788,4202,252,52,65,,77,144,.276,,
603,,Batting 6th,1951,2813,2478,10414,9390,1128,2463,410,67,247,1251,98,84,906,902,.262,.330,.399,.729,3748,279,40,78,,74,169,.269,,
604,,Bat1-2non-P,1951,5336,4956,23196,20506,3071,5627,887,196,306,1955,331,236,2233,1780,.274,.349,.382,.731,7824,420,128,328,,25,314,.289,,
605,,Bat3-6non-P,1951,10811,9912,43208,38314,5418,10516,1800,367,1186,5780,388,288,4392,3693,.274,.352,.433,.786,16608,1054,221,279,,298,597,.279,,
606,,Batting 9th,1951,7166,2478,9564,8496,753,1630,239,28,65,729,14,17,624,1865,.192,.249,.250,.498,2120,209,17,425,,8,139,.238,,
607,,Batting 8th,1951,3402,2478,9865,8679,967,2097,310,58,129,946,48,44,1010,1048,.242,.323,.335,.659,2910,229,38,137,,135,160,.262,,
608,,Batting 7th,1951,2966,2478,10154,9042,1025,2316,346,67,177,1116,88,78,990,960,.256,.333,.368,.701,3327,256,47,73,,67,112,.271,,
609,,Batting 2nd,1951,2661,2478,11459,10171,1526,2848,463,107,151,1017,176,103,1012,850,.280,.349,.391,.740,3978,247,67,208,,6,155,.294,,
610,,Bat7-9non-P,1951,8020,4956,21924,19389,2104,4764,720,132,330,2276,140,122,2222,2296,.246,.326,.348,.674,6738,536,91,218,,210,295,.265,,
611,,Batting 3rd,1951,2697,2478,11188,9812,1476,2788,470,115,260,1370,134,83,1215,908,.284,.366,.435,.801,4268,267,60,101,,55,148,.292,,
612,,Batting 4th,1951,2723,2478,10939,9590,1521,2659,456,98,361,1662,77,45,1242,976,.277,.364,.458,.822,4394,256,69,36,,92,138,.278,,
613,,Batting 3rd,1952,2698,2478,11063,9687,1385,2606,432,95,239,1248,132,83,1171,1041,.269,.351,.407,.759,3945,253,58,147,,78,164,.282,,
614,,Batting 4th,1952,2764,2478,10820,9497,1384,2584,402,83,386,1626,66,48,1204,1076,.272,.358,.454,.812,4310,226,62,56,,146,120,.274,,
615,,Batting 7th,1952,2978,2478,10019,8876,944,2199,345,54,181,1046,61,53,970,1097,.248,.326,.360,.686,3195,217,67,105,,91,135,.266,,
616,,Batting 9th,1952,6953,2478,9426,8473,609,1464,207,30,57,644,11,13,486,2076,.173,.219,.224,.444,1902,185,18,448,,12,134,.222,,
617,,Bat1-2non-P,1952,5387,4956,22924,20278,2887,5399,867,185,261,1660,303,242,2194,2026,.266,.342,.366,.708,7419,400,136,316,,56,300,.286,,
618,,Bat3-6non-P,1952,10820,9906,42699,37820,5042,10134,1628,356,1088,5362,354,281,4281,4214,.268,.346,.416,.762,15738,970,217,379,,407,558,.278,,
619,,Batting 2nd,1952,2693,2478,11328,10042,1469,2782,451,93,118,824,165,113,1015,869,.277,.346,.376,.722,3773,249,51,220,,22,153,.294,,
620,,Batting 1st,1952,2754,2478,11602,10242,1421,2617,416,92,143,836,138,129,1179,1158,.256,.337,.356,.693,3646,151,85,96,,34,147,.277,,
621,,Batting 5th,1952,2784,2478,10560,9470,1229,2607,438,94,260,1398,80,83,963,1015,.275,.345,.424,.769,4013,247,41,86,,101,146,.286,,
622,,Batting 6th,1952,2797,2478,10298,9201,1083,2342,356,84,203,1094,80,71,945,1087,.255,.328,.378,.705,3475,247,56,95,,82,129,.270,,
623,,Bat7-9non-P,1952,7861,4963,21617,19309,1897,4655,743,114,320,2187,104,95,1976,2432,.241,.315,.341,.656,6586,493,114,215,,255,305,.262,,
624,,Batting 8th,1952,3256,2478,9712,8710,825,2071,340,52,114,955,40,40,856,997,.238,.309,.328,.637,2857,231,44,100,,152,153,.258,,
625,,Batting 9th,1953,7488,2480,9498,8511,749,1617,223,38,81,719,18,7,547,2006,.190,.241,.254,.495,2159,204,26,411,,12,140,.239,,
626,,Batting 2nd,1953,2694,2480,11383,10154,1540,2763,416,98,166,942,112,80,952,881,.272,.338,.381,.720,3873,264,67,209,,11,180,.285,,
627,,Batting 3rd,1953,2737,2480,11128,9780,1608,2865,487,105,378,1557,93,80,1194,1100,.293,.374,.480,.855,4696,234,80,74,,74,132,.300,,
628,,Bat1-2non-P,1953,5393,4960,23033,20500,3116,5580,886,223,306,1842,253,194,2094,1873,.272,.343,.382,.725,7830,424,126,312,,39,341,.288,,
629,,Batting 5th,1953,2758,2480,10638,9482,1357,2664,463,95,317,1491,84,67,1029,1031,.281,.355,.450,.805,4268,244,58,69,,69,133,.289,,
630,,Batting 6th,1953,2851,2480,10361,9303,1216,2530,395,87,280,1306,56,68,931,1094,.272,.341,.423,.764,3939,232,44,82,,71,144,.284,,
631,,Batting 1st,1953,2753,2480,11660,10354,1583,2818,470,125,140,900,141,114,1143,992,.272,.348,.382,.730,3958,160,59,104,,28,161,.290,,
632,,Batting 7th,1953,2986,2480,10070,9047,928,2320,368,69,181,1131,52,47,853,1058,.256,.323,.372,.695,3369,229,38,132,,53,116,.274,,
633,,Batting 8th,1953,3380,2480,9793,8725,960,2172,335,43,150,950,45,40,905,1033,.249,.323,.349,.672,3043,241,51,111,,171,146,.268,,
634,,Bat3-6non-P,1953,10927,9909,42958,38146,5618,10756,1775,372,1358,6070,301,268,4292,4244,.282,.358,.455,.813,17349,959,245,274,,313,554,.289,,
635,,Bat7-9non-P,1953,8137,4973,21893,19581,2041,4922,769,123,368,2321,103,90,1965,2452,.251,.323,.360,.682,7041,527,100,246,,236,289,.272,,
636,,Batting 4th,1953,2796,2480,10892,9641,1485,2710,432,85,383,1720,68,55,1138,1028,.281,.361,.463,.823,4461,254,64,49,,99,149,.283,,
637,,Batting 3rd,1954,2694,2472,11147,9691,1564,2849,488,109,352,1559,96,64,1203,1109,.294,.371,.476,.847,4611,271,50,96,106,114,138,.300,,
638,,Batting 4th,1954,2791,2472,10880,9519,1379,2665,431,77,370,1692,69,46,1102,931,.280,.353,.458,.811,4360,252,55,56,148,135,162,.274,,
639,,Batting 7th,1954,2929,2472,10117,9006,920,2321,369,81,165,1006,68,74,882,983,.258,.325,.372,.697,3347,262,57,96,74,87,156,.272,,
640,,Batting 6th,1954,2766,2472,10359,9211,1052,2468,366,84,231,1194,85,101,925,1044,.268,.335,.401,.737,3695,247,51,92,80,88,108,.279,,
641,,Batting 2nd,1954,2756,2472,11403,10022,1524,2765,431,127,159,941,110,74,1035,906,.276,.345,.392,.737,3927,228,54,227,65,25,152,.289,,
642,,Bat7-9non-P,1954,8147,4945,22000,19333,1984,4789,742,168,376,2196,119,115,2165,2441,.248,.324,.362,.686,6995,529,117,201,182,287,301,.264,,
643,,Batting 8th,1954,3421,2472,9817,8521,946,2085,314,76,178,979,52,39,1055,1077,.245,.328,.362,.690,3085,223,50,99,92,185,123,.259,,
644,,Batting 9th,1954,7547,2472,9520,8346,668,1429,211,34,73,649,9,12,635,2118,.171,.231,.231,.461,1927,165,27,451,60,15,107,.218,,
645,,Bat3-6non-P,1954,10889,9888,43003,37812,5184,10586,1702,380,1219,5804,318,275,4200,4095,.280,.351,.442,.793,16705,984,195,342,452,430,539,.284,,
646,,Bat1-2non-P,1954,5421,4944,23051,20221,3068,5484,857,218,302,1730,246,190,2259,1947,.271,.346,.380,.726,7683,351,112,343,116,58,299,.286,,
647,,Batting 5th,1954,2822,2472,10633,9406,1224,2605,417,110,266,1361,70,67,970,1015,.277,.343,.430,.773,4040,215,39,98,119,93,131,.284,,
648,,Batting 1st,1954,2746,2472,11664,10214,1550,2720,426,91,143,789,136,116,1225,1046,.266,.347,.368,.714,3757,123,58,116,51,33,147,.284,,
649,,Batting 2nd,1955,2685,2468,11322,9985,1516,2651,412,94,194,976,78,74,1028,986,.265,.336,.384,.720,3833,233,64,190,55,18,162,.277,,
650,,Bat1-2non-P,1955,5354,4936,22911,20224,3099,5421,838,189,361,1843,231,205,2162,2034,.268,.341,.382,.723,7720,374,132,285,108,60,341,.282,,
651,,Bat3-6non-P,1955,10939,9872,42831,37540,5308,10294,1575,349,1417,5896,313,249,4392,4489,.274,.350,.448,.798,16818,943,221,266,411,432,518,.277,,
652,,Batting 3rd,1955,2764,2468,11059,9593,1606,2769,442,113,410,1546,104,76,1246,1159,.289,.371,.487,.857,4667,219,63,64,93,146,122,.291,,
653,,Batting 6th,1955,2909,2468,10358,9184,1109,2403,343,80,271,1183,63,65,953,1135,.262,.332,.405,.737,3719,241,59,83,78,85,140,.271,,
654,,Batting 8th,1955,3542,2468,9745,8495,911,2090,309,52,173,924,54,32,987,1090,.246,.327,.356,.682,3022,255,61,134,68,162,120,.263,,
655,,Batting 9th,1955,7871,2468,9450,8372,712,1532,204,35,83,670,13,11,595,2136,.183,.238,.245,.484,2055,168,28,406,48,10,141,.234,,
656,,Batting 1st,1955,2776,2468,11601,10250,1596,2770,426,95,167,867,153,131,1134,1054,.270,.345,.379,.724,3887,141,68,96,53,42,179,.287,,
657,,Batting 7th,1955,3094,2468,10067,8935,988,2271,328,75,190,1045,77,67,911,1069,.254,.326,.371,.697,3319,244,65,94,62,69,154,.269,,
658,,Batting 5th,1955,2743,2468,10602,9335,1231,2504,374,77,350,1517,61,65,1052,1133,.268,.342,.437,.779,4082,225,50,54,111,86,127,.271,,
659,,Batting 4th,1955,2745,2468,10827,9442,1400,2619,416,79,386,1650,87,44,1142,1067,.277,.354,.461,.815,4351,258,49,65,129,115,130,.275,,
660,,Bat7-9non-P,1955,8492,4938,21948,19315,2045,4771,697,143,393,2182,136,105,2113,2549,.247,.323,.359,.682,6933,546,134,241,145,241,297,.265,,
661,,Batting 1st,1956,2844,2478,11636,10189,1515,2729,384,115,148,891,153,106,1218,1032,.268,.348,.372,.719,3787,143,51,138,40,49,155,.285,,
662,,Batting 2nd,1956,2722,2478,11363,10011,1464,2612,391,89,190,940,101,58,1017,1107,.261,.331,.375,.706,3751,227,60,210,63,13,149,.276,,
663,,Bat1-2non-P,1956,5473,4956,22984,20187,2972,5335,775,204,338,1830,254,164,2233,2135,.264,.339,.373,.712,7532,370,111,348,103,62,304,.280,,
664,,Bat3-6non-P,1956,11027,9912,42895,37716,5426,10461,1680,353,1499,5842,327,237,4312,4735,.277,.352,.460,.812,17344,1007,236,279,351,442,575,.282,,
665,,Batting 8th,1956,3530,2478,9763,8559,892,2025,330,61,154,916,55,44,969,1210,.237,.315,.343,.659,2939,221,46,117,71,183,152,.258,,
666,,Batting 9th,1956,7968,2478,9500,8421,707,1549,193,31,95,688,10,12,588,2220,.184,.239,.248,.487,2089,160,33,407,51,8,99,.236,,
667,,Batting 3rd,1956,2780,2478,11101,9656,1540,2779,462,99,414,1476,102,52,1211,1244,.288,.367,.485,.852,4681,255,59,76,99,123,148,.292,,
668,,Batting 5th,1956,2820,2478,10616,9347,1337,2553,391,89,372,1426,80,57,1061,1234,.273,.348,.453,.801,4238,222,58,62,87,85,151,.279,,
669,,Batting 6th,1956,2888,2478,10334,9195,1109,2420,405,74,287,1250,71,74,898,1128,.263,.330,.417,.747,3834,282,64,101,76,78,138,.272,,
670,,Bat7-9non-P,1956,8637,4956,22082,19510,2036,4758,747,153,408,2223,126,106,2077,2827,.244,.318,.361,.678,7035,527,112,225,157,278,318,.265,,
671,,Batting 4th,1956,2761,2478,10864,9537,1475,2713,422,91,426,1691,77,56,1143,1135,.284,.361,.482,.843,4595,248,55,40,89,156,138,.284,,
672,,Batting 7th,1956,3214,2478,10063,8938,992,2273,362,76,208,1060,69,61,899,1213,.254,.324,.382,.706,3411,252,55,102,69,87,142,.272,,
673,,Batting 5th,1957,2856,2470,10639,9517,1302,2620,438,71,351,1415,81,49,886,1240,.275,.338,.447,.784,4253,246,60,74,101,88,150,.283,,
674,,Bat1-2non-P,1957,5376,4940,22990,20656,2891,5468,836,202,374,1809,257,192,1844,2102,.265,.327,.379,.706,7830,376,113,258,118,61,323,.278,,
675,,Batting 1st,1957,2721,2470,11642,10391,1422,2705,440,97,162,826,186,123,1017,1027,.260,.328,.368,.696,3825,153,50,126,57,36,164,.275,,
676,,Batting 2nd,1957,2775,2470,11361,10274,1471,2764,396,105,212,983,71,70,829,1081,.269,.326,.390,.716,4006,223,64,133,61,25,159,.282,,
677,,Batting 4th,1957,2895,2470,10897,9653,1417,2653,409,66,406,1600,74,54,1031,1269,.275,.346,.457,.803,4412,230,69,43,101,106,157,.278,,
678,,Batting 9th,1957,7825,2470,9483,8439,682,1489,179,26,90,664,8,12,585,2304,.176,.232,.236,.468,1990,178,37,373,48,9,124,.230,,
679,,Batting 8th,1957,3829,2470,9813,8666,872,2045,295,56,146,926,58,43,910,1320,.236,.310,.333,.643,2890,250,46,117,73,152,125,.261,,
680,,Bat3-6non-P,1957,11115,9880,42969,38071,5228,10514,1732,315,1403,5580,363,274,3986,4951,.276,.346,.449,.794,17085,978,256,286,368,425,581,.284,,
681,,Batting 7th,1957,3079,2470,10100,9039,918,2343,351,73,189,1042,79,69,845,1280,.259,.324,.377,.701,3407,226,58,78,80,91,135,.282,,
682,,Batting 6th,1957,2815,2470,10363,9262,1087,2438,420,87,259,1152,98,82,865,1215,.263,.328,.411,.739,3809,262,64,96,75,104,145,.277,,
683,,Batting 3rd,1957,2841,2470,11100,9663,1465,2808,467,91,387,1413,113,91,1207,1233,.291,.370,.478,.848,4618,241,63,76,91,127,129,.298,,
684,,Bat7-9non-P,1957,8670,4940,22128,19647,1967,4840,709,138,367,2200,139,118,1982,2977,.246,.317,.353,.669,6926,521,124,205,169,250,287,.272,,
685,,Bat7-9non-P,1958,8624,4940,21910,19553,1895,4686,750,121,410,2177,149,86,1914,2912,.240,.309,.353,.662,6908,530,112,170,160,268,322,.261,,
686,,Batting 7th,1958,2969,2470,9952,8945,869,2198,353,66,209,1049,80,53,784,1208,.246,.308,.370,.678,3310,251,65,68,90,77,158,.261,,
687,,Batting 9th,1958,7988,2470,9398,8368,677,1518,216,28,89,655,11,14,571,2471,.181,.235,.246,.481,2057,163,26,388,43,13,104,.244,,
688,,Bat1-2non-P,1958,5588,4940,22736,20229,2857,5437,833,204,353,1734,260,194,2021,2181,.269,.337,.382,.720,7737,393,117,272,95,52,342,.286,,
689,,Batting 6th,1958,2882,2470,10220,9170,1109,2448,364,75,289,1207,66,74,838,1267,.267,.330,.418,.747,3829,255,63,66,82,89,121,.281,,
690,,Batting 1st,1958,2881,2470,11531,10213,1430,2689,424,105,149,780,185,125,1117,1121,.263,.338,.369,.707,3770,159,49,111,39,28,171,.283,,
691,,Batting 2nd,1958,2863,2470,11220,10028,1437,2749,409,99,204,956,75,69,906,1064,.274,.337,.396,.732,3968,235,68,162,56,24,172,.289,,
692,,Batting 8th,1958,3638,2470,9656,8560,840,2006,313,44,154,862,66,34,905,1259,.234,.309,.335,.644,2869,227,41,90,59,179,141,.257,,
693,,Batting 5th,1958,2890,2470,10473,9320,1306,2553,431,69,365,1444,69,70,959,1284,.274,.342,.452,.794,4217,260,56,39,98,78,127,.282,,
694,,Batting 3rd,1958,2832,2470,10974,9612,1546,2813,467,85,386,1392,128,61,1121,1249,.293,.368,.479,.847,4608,259,72,80,88,105,148,.301,,
695,,Batting 4th,1958,2913,2470,10727,9611,1364,2647,417,84,395,1609,59,50,926,1314,.275,.340,.460,.799,4417,299,59,42,89,91,143,.282,,
696,,Bat3-6non-P,1958,11241,9880,42363,37686,5281,10457,1678,313,1435,5652,318,251,3843,5101,.277,.345,.453,.798,17066,1073,250,224,357,363,538,.286,,
697,,Bat3-6non-P,1959,11384,9904,42698,37967,5185,10309,1693,263,1398,5680,373,239,3878,5179,.272,.340,.440,.780,16722,933,246,246,358,357,639,.281,,
698,,Batting 1st,1959,2771,2476,11587,10197,1550,2692,401,82,155,792,218,111,1150,1217,.264,.341,.365,.706,3722,128,64,120,55,32,148,.286,,
699,,Bat7-9non-P,1959,8688,4952,21880,19568,2021,4855,778,123,408,2169,126,96,1888,2910,.248,.315,.363,.678,7103,498,93,191,139,299,320,.271,,
700,,Batting 7th,1959,3080,2476,9969,8970,929,2252,371,63,188,992,54,62,800,1233,.251,.314,.369,.683,3313,242,47,83,68,67,143,.271,,
701,,Batting 3rd,1959,2832,2476,11078,9802,1524,2826,503,93,360,1481,122,66,1035,1273,.288,.357,.469,.826,4595,218,69,81,91,62,164,.299,,
702,,Batting 4th,1959,2884,2476,10808,9566,1470,2713,414,57,464,1700,93,70,1048,1415,.284,.355,.484,.839,4633,233,66,32,96,142,162,.289,,
703,,Batting 6th,1959,3004,2476,10288,9223,1049,2320,384,53,230,1083,71,57,868,1229,.252,.318,.379,.697,3500,269,55,72,68,71,154,.267,,
704,,Batting 5th,1959,2960,2476,10553,9401,1182,2452,392,60,344,1418,88,49,928,1276,.261,.328,.425,.753,3996,213,56,64,103,82,159,.267,,
705,,Bat1-2non-P,1959,5367,4952,22921,20320,3117,5481,877,186,398,1900,346,199,2095,2356,.270,.340,.390,.730,7924,356,130,278,95,59,318,.288,,
706,,Batting 2nd,1959,2696,2476,11341,10130,1571,2791,476,104,243,1108,128,89,945,1140,.276,.340,.415,.755,4204,228,66,158,40,27,170,.290,,
707,,Batting 8th,1959,3659,2476,9689,8609,936,2161,346,48,174,914,68,32,891,1280,.251,.322,.363,.685,3125,209,40,92,57,215,147,.276,,
708,,Batting 9th,1959,7895,2476,9412,8397,642,1430,192,31,92,689,12,11,518,2555,.170,.220,.233,.454,1960,144,33,425,38,17,135,.231,,
709,,Batting 9th,1960,8023,2472,9420,8265,670,1435,209,27,75,621,13,13,621,2479,.174,.232,.233,.465,1923,137,25,466,40,16,115,.236,,
710,,Batting 5th,1960,2912,2472,10548,9518,1193,2512,470,64,299,1344,83,58,814,1394,.264,.323,.421,.744,4007,267,52,76,87,74,153,.280,,
711,,Batting 3rd,1960,2828,2472,11033,9652,1503,2696,438,98,360,1490,135,76,1153,1296,.279,.356,.457,.813,4410,244,52,75,100,71,152,.289,,
712,,Batting 4th,1960,2917,2472,10802,9443,1413,2597,430,71,436,1629,74,63,1148,1436,.275,.354,.474,.828,4477,205,72,25,112,121,140,.281,,
713,,Batting 8th,1960,3710,2472,9728,8640,914,2108,304,53,147,900,92,58,867,1253,.244,.314,.342,.657,2959,234,51,97,72,191,129,.268,,
714,,Bat7-9non-P,1960,8823,4944,22054,19603,2025,4780,756,133,385,2158,174,126,1977,2988,.244,.314,.355,.669,6957,531,106,189,175,301,295,.268,,
715,,Bat1-2non-P,1960,5572,4944,22924,20344,2948,5423,821,199,333,1799,368,225,2025,2321,.267,.335,.376,.711,7641,372,137,305,112,43,341,.286,,
716,,Bat3-6non-P,1960,11311,9888,42652,37806,5136,10262,1744,311,1378,5663,362,252,3988,5443,.271,.341,.443,.785,16762,965,228,245,381,387,589,.283,,
717,,Batting 6th,1960,2982,2472,10292,9213,1085,2459,406,78,283,1200,75,59,875,1325,.267,.331,.420,.751,3870,249,52,70,82,121,145,.283,,
718,,Batting 1st,1960,2839,2472,11604,10269,1511,2690,416,100,154,853,243,123,1074,1230,.262,.334,.367,.701,3768,138,63,133,64,17,177,.283,,
719,,Batting 2nd,1960,2871,2472,11334,10088,1442,2734,405,99,179,947,125,102,951,1097,.271,.337,.384,.721,3874,234,74,173,48,26,164,.288,,
720,,Batting 7th,1960,3125,2472,10022,8926,933,2203,363,68,195,983,80,66,883,1313,.247,.315,.368,.683,3287,248,47,78,87,94,138,.268,,
721,,Batting 7th,1961,3515,2860,11581,10279,1136,2610,397,89,257,1231,88,66,1058,1552,.254,.326,.385,.711,3956,275,77,86,81,93,178,.275,,
722,,Batting 9th,1961,9307,2860,10928,9657,783,1701,240,24,109,770,11,8,664,2924,.176,.231,.240,.471,2316,180,45,515,46,22,182,.239,,
723,,Batting 1st,1961,3206,2860,13424,11975,1698,3086,451,105,142,918,297,151,1199,1345,.258,.327,.348,.675,4173,161,56,135,59,24,229,.279,,
724,,Batting 2nd,1961,3258,2860,13073,11607,1725,3038,512,105,198,1064,172,81,1134,1324,.262,.329,.375,.705,4354,245,66,209,56,17,224,.280,,
725,,Bat1-2non-P,1961,6327,5720,26479,23565,3414,6121,963,210,340,1980,468,232,2332,2662,.260,.328,.362,.690,8524,405,122,344,115,41,453,.280,,
726,,Batting 5th,1961,3347,2860,12178,10838,1511,2946,466,78,450,1706,90,75,1085,1626,.272,.340,.454,.793,4918,265,78,77,99,107,167,.282,,
727,,Batting 6th,1961,3320,2860,11878,10540,1362,2864,468,75,369,1485,69,50,1098,1513,.272,.341,.435,.776,4589,298,63,70,107,96,172,.285,,
728,,Batting 3rd,1961,3125,2860,12764,11258,1806,3239,489,125,448,1764,144,81,1255,1480,.288,.360,.473,.833,5322,292,74,82,95,68,176,.296,,
729,,Batting 4th,1961,3275,2860,12480,10849,1840,3106,531,100,562,2031,117,61,1397,1693,.286,.367,.509,.876,5523,270,67,26,140,133,159,.291,,
730,,Bat7-9non-P,1961,9805,5720,25514,22653,2415,5625,900,152,500,2595,149,112,2346,3532,.248,.321,.368,.688,8329,610,143,200,172,290,383,.273,,
731,,Bat3-6non-P,1961,12773,11440,49280,43471,6480,12154,1954,378,1829,6986,418,264,4831,6307,.280,.352,.468,.820,20351,1125,282,253,441,404,673,.289,,
732,,Batting 8th,1961,3985,2860,11265,10028,1081,2476,419,53,195,1094,60,42,1007,1502,.247,.316,.358,.674,3586,273,46,106,78,175,159,.271,,
733,,Batting 9th,1962,11017,3242,12388,11005,847,1848,210,33,119,842,12,14,776,3505,.168,.225,.225,.450,2481,207,51,498,55,17,169,.233,,
734,,Batting 6th,1962,3852,3242,13527,12065,1446,3139,471,100,359,1560,111,94,1199,1997,.260,.329,.405,.734,4887,320,89,82,90,108,186,.284,,
735,,Bat1-2non-P,1962,7065,6484,30064,26800,3910,7170,1108,238,455,2356,577,266,2579,3114,.268,.334,.378,.712,10119,493,173,364,143,53,457,.287,,
736,,Bat3-6non-P,1962,14768,12968,56162,49779,7129,13688,2107,411,1923,7633,572,311,5282,7267,.275,.346,.450,.796,22386,1243,351,286,459,450,772,.287,,
737,,Batting 1st,1962,3583,3242,15220,13554,2009,3588,536,113,214,1095,396,167,1393,1570,.265,.335,.368,.704,4992,217,83,120,68,32,239,.285,,
