Rk,I,Split,Year,G,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
1148,,as P,1982,1929,,5134,4458,247,673,97,10,20,258,6,8,180,1604,.151,.184,.191,.375,850,54,7,471,17,0,61,.229,,
1149,,as CF,1982,4214,,18287,16542,2263,4476,758,148,363,1883,660,312,1424,2578,.271,.329,.400,.730,6619,303,79,137,104,99,230,.300,,
1150,,as 1B,1982,4214,,18022,16078,2038,4428,766,86,479,2213,177,120,1608,2081,.275,.341,.423,.764,6803,364,71,93,168,228,207,.289,,
1151,,as 2B,1982,4214,,17938,16151,2039,4285,658,132,192,1436,531,220,1365,1843,.265,.323,.358,.681,5783,298,70,235,115,69,245,.288,,
1152,,as RF,1982,4214,,17888,15960,2155,4218,711,118,516,2095,291,190,1604,2651,.264,.332,.421,.753,6713,340,92,98,131,162,225,.286,,
1153,,as SS,1982,4214,,16517,14930,1663,3761,631,124,196,1477,334,168,1145,1804,.252,.305,.350,.655,5228,355,53,261,128,126,250,.273,,
1154,,Other,1982,9,,9,9,7,4,0,0,1,7,0,0,0,2,.444,.444,.778,1.222,7,0,0,0,0,0,0,.500,,
1155,,as PH for DH,1982,279,,300,257,37,56,8,1,3,36,3,4,32,46,.218,.303,.292,.595,75,6,2,3,6,6,2,.248,,
1156,,as DH,1982,2270,,9755,8638,1080,2289,398,34,295,1278,53,62,952,1320,.265,.338,.421,.759,3640,204,45,30,90,76,78,.280,,
1157,,as CF,1983,4218,,18217,16384,2275,4360,689,156,409,1909,682,274,1487,2565,.266,.328,.402,.730,6588,310,84,114,145,125,225,.291,,
1158,,as RF,1983,4218,,17785,16032,2030,4254,753,130,429,2001,353,176,1427,2523,.265,.326,.409,.735,6554,355,84,93,146,152,265,.289,,
1159,,as SS,1983,4218,,16932,15259,1856,3916,642,115,194,1464,442,209,1255,1892,.257,.313,.352,.665,5370,287,56,235,119,123,257,.280,,
1160,,as 3B,1983,4218,,17655,15664,2002,4185,742,94,419,1947,258,154,1635,2187,.267,.337,.407,.744,6372,397,92,117,145,152,242,.285,,
1161,,as C,1983,4218,,16303,14653,1541,3691,689,55,347,1779,88,91,1330,2225,.252,.315,.377,.692,5531,426,67,130,119,157,200,.274,,
1162,,at Def. Pos.,1983,4218,,69243,62227,7672,16194,2693,462,1159,6653,1679,796,5518,8512,.260,.321,.374,.695,23288,1381,270,695,516,518,927,.283,,
1163,,at Off. Pos.,1983,4218,,86233,76847,10252,20591,3687,563,2125,10167,1637,812,7821,11641,.268,.336,.414,.750,31779,1851,438,397,724,861,1102,.289,,
1164,,as Infield,1983,4218,,86654,77529,9475,20421,3561,501,1624,8874,1432,797,7303,10259,.263,.327,.385,.712,29856,1858,356,772,677,755,1137,.283,,
1165,,as LF,1983,4218,,18250,16331,2307,4453,759,169,461,2093,692,254,1635,2555,.273,.339,.425,.764,6933,382,87,59,138,129,230,.297,,
1166,,as PH,1983,2584,,5123,4467,424,1074,187,24,85,731,36,13,545,889,.240,.323,.350,.673,1564,111,25,28,58,101,66,.279,,
1167,,as PR,1983,,,,,268,,,,,,65,36,,,,,,,,,,,,,,,,
1168,,as Outfield,1983,4218,,54252,48747,6612,13067,2201,455,1299,6003,1727,704,4549,7643,.268,.331,.412,.743,20075,1047,255,266,429,406,720,.292,,
1169,,as P,1983,1932,,5126,4452,246,653,83,8,17,245,9,11,178,1561,.147,.180,.180,.361,803,65,9,469,16,0,65,.220,,
1170,,as 1B,1983,4218,,17973,16022,2076,4402,815,101,455,2183,177,121,1637,2125,.275,.342,.423,.765,6784,390,78,74,161,210,193,.290,,
1171,,as 2B,1983,4218,,17791,15931,2000,4227,673,136,209,1501,467,222,1446,1830,.265,.326,.364,.690,5799,358,63,216,133,113,245,.286,,
1172,,as DH,1983,2270,,9718,8562,1145,2284,440,46,282,1254,56,58,977,1398,.267,.344,.428,.772,3662,222,73,26,80,125,108,.288,,
1173,,as PH for DH,1983,270,,271,231,45,61,9,1,6,42,5,2,35,36,.264,.358,.390,.748,90,6,1,0,4,8,2,.285,,
1174,,Other,1983,11,,13,12,2,5,0,0,0,2,0,0,1,2,.417,.462,.417,.878,5,0,0,0,0,0,0,.500,,
1175,,as PH,1984,2806,,5648,4934,443,1153,183,27,89,742,45,17,597,1065,.234,.314,.336,.650,1657,146,14,28,74,96,56,.276,,
1176,,as PR,1984,,,,,255,,,,,,66,33,,,,,,,,,,,,,,,,
1177,,as 1B,1984,4210,,17905,15910,2002,4424,746,81,450,2255,156,130,1705,2192,.278,.347,.420,.767,6682,386,67,61,159,241,201,.296,,
1178,,as 2B,1984,4210,,17933,16131,2052,4247,721,129,182,1366,533,215,1433,2009,.263,.324,.358,.682,5772,316,72,186,109,81,255,.289,,
1179,,at Def. Pos.,1984,4210,,69315,62526,7618,16141,2653,476,1088,6258,1695,784,5333,8816,.258,.317,.368,.685,23010,1313,276,671,499,436,964,.283,,
1180,,at Off. Pos.,1984,4210,,86214,76867,10060,20583,3478,500,2152,10280,1327,722,7813,12117,.268,.335,.410,.745,31517,1812,386,362,768,834,1108,.291,,
1181,,as RF,1984,4210,,17889,16078,2190,4479,767,138,501,2215,327,197,1541,2578,.279,.342,.437,.779,7025,372,62,78,125,153,237,.303,,
1182,,as SS,1984,4210,,16369,14833,1618,3691,558,110,141,1287,318,170,1107,1974,.249,.301,.330,.631,4892,310,64,239,124,97,246,.276,,
1183,,as 3B,1984,4210,,17324,15518,1874,4042,707,97,370,1905,171,124,1475,2320,.260,.324,.390,.714,6053,380,70,98,161,141,241,.283,,
1184,,as C,1984,4210,,16553,14876,1577,3630,646,48,393,1799,87,89,1337,2357,.244,.306,.373,.680,5551,403,67,124,148,147,215,.264,,
1185,,as CF,1984,4210,,18460,16686,2371,4573,728,189,372,1806,757,310,1456,2476,.274,.333,.407,.740,6795,284,73,122,118,111,248,.301,,
1186,,as Infield,1984,4210,,86084,77268,9123,20034,3378,465,1536,8612,1265,728,7057,10852,.259,.321,.375,.696,28950,1795,340,708,701,707,1158,.282,,
1187,,as LF,1984,4210,,17956,16016,2148,4326,716,124,427,1968,504,187,1602,2485,.270,.337,.410,.748,6571,358,101,77,156,108,251,.294,,
1188,,as Outfield,1984,4210,,54305,48780,6709,13378,2211,451,1300,5989,1588,694,4599,7539,.274,.337,.418,.755,20391,1014,236,277,399,372,736,.299,,
1189,,as P,1984,1933,,5027,4428,243,653,82,9,18,235,10,5,172,1566,.147,.180,.182,.362,807,63,6,402,19,0,54,.222,,
1190,,as PH for DH,1984,287,,303,260,46,65,11,0,7,43,5,1,36,58,.250,.337,.373,.710,97,10,0,3,4,8,5,.291,,
1191,,as DH,1984,2268,,9795,8671,1148,2224,370,33,322,1238,58,34,929,1535,.256,.330,.418,.748,3626,180,72,23,97,103,127,.275,,
1192,,Other,1984,7,,10,8,6,4,0,0,0,5,0,0,2,1,.500,.600,.500,1.100,4,0,0,0,0,0,0,.571,,
1193,,Other,1985,11,,11,11,1,1,0,0,0,1,0,0,0,5,.091,.091,.091,.182,1,0,0,0,0,0,0,.167,,
1194,,as CF,1985,4206,,18315,16466,2356,4361,710,189,390,1744,786,277,1549,2577,.265,.329,.402,.731,6619,292,77,116,107,107,231,.292,,
1195,,as Outfield,1985,4206,,54260,48752,6746,13059,2277,430,1387,5966,1692,635,4622,7829,.268,.332,.418,.749,20357,1056,231,274,375,401,649,.292,,
1196,,as P,1985,1926,,4956,4266,229,596,74,11,20,232,11,12,193,1497,.140,.178,.176,.355,752,52,11,468,17,0,82,.208,,
1197,,as RF,1985,4206,,17923,16109,2157,4331,821,112,532,2210,331,171,1543,2726,.269,.332,.433,.765,6972,406,59,61,148,184,186,.292,,
1198,,as SS,1985,4206,,16644,15085,1774,3849,608,134,171,1437,344,173,1154,1994,.255,.309,.347,.656,5238,335,68,224,111,129,237,.282,,
1199,,as 1B,1985,4206,,18059,16034,2151,4425,840,76,547,2299,138,103,1773,2157,.276,.347,.440,.787,7058,383,56,48,145,226,207,.288,,
1200,,as 2B,1985,4206,,17726,15702,2041,4139,679,122,235,1534,498,209,1618,1877,.264,.333,.367,.700,5767,297,76,209,121,101,281,.285,,
1201,,at Def. Pos.,1985,4206,,69057,61838,7722,15909,2643,503,1200,6500,1706,736,5753,8752,.257,.322,.374,.696,23158,1312,312,711,440,498,945,.281,,
1202,,at Off. Pos.,1985,4206,,86296,76961,10265,20272,3706,451,2382,10396,1380,683,7892,12197,.263,.332,.416,.748,32026,1926,376,369,687,839,1006,.284,,
1203,,as PH,1985,2808,,5536,4793,433,1048,161,20,87,685,44,17,632,1003,.219,.309,.315,.624,1510,140,21,33,57,94,42,.256,,
1204,,as PR,1985,,,,,266,,,,,,71,43,,,,,,,,,,,,,,,,
1205,,as 3B,1985,4206,,17440,15600,1938,4111,782,90,426,1909,183,120,1520,2349,.264,.330,.407,.737,6351,433,85,110,124,154,226,.285,,
1206,,as C,1985,4206,,16372,14585,1551,3560,646,58,404,1785,78,77,1432,2304,.244,.314,.379,.693,5534,388,91,162,101,161,196,.263,,
1207,,as Infield,1985,4206,,86241,77006,9455,20084,3555,480,1783,8964,1241,682,7497,10681,.261,.327,.389,.716,29948,1836,376,753,602,771,1147,.281,,
1208,,as LF,1985,4206,,18022,16177,2233,4367,746,129,465,2012,575,187,1530,2526,.270,.334,.418,.753,6766,358,95,97,120,110,232,.293,,
1209,,as DH,1985,2264,,9647,8534,1087,2045,363,26,333,1332,38,42,928,1496,.240,.315,.405,.721,3459,218,63,21,100,76,115,.252,,
1210,,as PH for DH,1985,317,,331,286,54,55,7,2,8,51,8,2,34,60,.192,.279,.315,.593,90,12,3,1,7,5,2,.209,,
1211,,as PH,1986,2687,,5372,4645,446,1104,187,22,108,738,43,19,594,1063,.238,.324,.357,.682,1659,124,31,40,60,87,59,.282,,
1212,,as PR,1986,,,,,262,,,,,,86,44,,,,,,,,,,,,,,,,
1213,,as Infield,1986,4206,,86598,77147,9547,20009,3573,402,1869,9158,1331,759,7641,11733,.259,.327,.389,.716,29993,1774,417,733,644,747,1094,.283,,
1214,,as LF,1986,4206,,18046,16024,2233,4345,732,124,453,1953,562,207,1687,2761,.271,.342,.417,.759,6684,328,110,84,138,116,217,.301,,
1215,,as 1B,1986,4206,,18098,15992,2149,4338,810,68,543,2266,159,115,1829,2388,.271,.346,.432,.778,6913,352,80,47,149,196,198,.287,,
1216,,as 2B,1986,4206,,17671,15729,1956,4126,729,103,226,1521,456,250,1534,2149,.262,.329,.365,.694,5739,330,77,207,117,110,238,.290,,
1217,,as Outfield,1986,4206,,54522,48647,6914,13038,2287,394,1468,6005,1796,731,4906,8682,.268,.336,.422,.758,20517,962,291,290,384,385,659,.298,,
1218,,as P,1986,1935,,4912,4298,243,588,99,6,24,267,14,9,161,1572,.137,.169,.179,.348,771,53,7,434,11,0,68,.208,,
1219,,as RF,1986,4206,,18008,16149,2269,4323,796,98,599,2300,405,213,1549,3087,.268,.332,.440,.773,7112,358,90,66,153,159,198,.295,,
1220,,as SS,1986,4206,,16835,15215,1834,3864,667,109,210,1493,409,196,1228,2220,.254,.311,.354,.664,5379,329,73,212,107,141,237,.283,,
1221,,as CF,1986,4206,,18468,16474,2412,4370,759,172,416,1752,829,311,1670,2834,.265,.335,.408,.742,6721,276,91,140,93,110,244,.297,,
1222,,at Def. Pos.,1986,4206,,69292,61871,7747,15851,2754,429,1254,6519,1778,817,5911,9674,.256,.322,.375,.698,23225,1333,322,728,448,493,910,.284,,
1223,,at Off. Pos.,1986,4206,,86649,76933,10555,20440,3658,420,2534,10607,1520,794,8154,13458,.266,.337,.423,.760,32540,1732,483,353,716,796,1002,.290,,
1224,,as 3B,1986,4206,,17676,15758,2063,4190,768,77,488,2125,223,138,1571,2505,.266,.334,.417,.751,6576,365,106,98,140,168,230,.287,,
1225,,as C,1986,4206,,16318,14453,1545,3491,599,45,402,1753,84,60,1479,2471,.242,.313,.373,.686,5386,398,81,169,131,132,191,.264,,
1226,,as PH for DH,1986,258,,271,237,49,60,10,2,8,42,2,1,31,44,.253,.341,.414,.754,98,17,1,0,1,4,1,.280,,
1227,,as DH,1986,2268,,9720,8602,1133,2200,375,33,351,1267,42,58,955,1698,.256,.332,.429,.762,3694,222,67,18,77,74,101,.279,,
1228,,Other,1986,5,,5,4,3,1,0,0,1,3,0,0,1,2,.250,.400,1.000,1.400,4,0,0,0,0,0,0,.000,,
1229,,as CF,1987,4210,,18516,16541,2552,4565,827,171,464,1989,871,280,1673,2941,.276,.344,.431,.774,7126,272,84,115,102,103,219,.310,,
1230,,as 3B,1987,4210,,17634,15742,2138,4259,794,78,562,2213,213,128,1577,2414,.271,.338,.438,.776,6895,382,96,85,133,166,203,.287,,
1231,,as C,1987,4210,,16526,14859,1623,3640,641,40,437,1843,87,81,1285,2570,.245,.307,.382,.689,5672,427,101,150,122,102,184,.267,,
1232,,as Outfield,1987,4210,,54805,48917,7355,13455,2433,393,1728,6538,1938,686,5008,8847,.275,.343,.447,.790,21858,952,267,237,365,447,617,.303,,
1233,,as P,1987,1930,,4909,4282,252,595,88,7,20,245,12,5,158,1540,.139,.171,.177,.348,757,56,10,446,12,0,63,.210,,
1234,,as Infield,1987,4210,,87299,77868,10290,20624,3693,437,2250,9960,1421,739,7655,11937,.265,.332,.410,.742,31941,1794,456,699,603,708,1051,.286,,
1235,,as LF,1987,4210,,18299,16319,2460,4478,781,111,605,2175,633,199,1707,2991,.274,.344,.447,.791,7296,330,93,57,119,149,197,.302,,
1236,,as 1B,1987,4210,,18113,15919,2405,4502,829,67,733,2635,205,140,1909,2530,.283,.360,.481,.841,7664,348,91,43,149,237,190,.294,,
1237,,as 2B,1987,4210,,17891,15861,2195,4223,758,127,261,1639,507,211,1619,2198,.266,.335,.379,.715,6018,324,81,229,97,96,245,.294,,
1238,,as PH,1987,2740,,5376,4674,483,1095,191,24,104,741,63,19,586,1102,.234,.317,.352,.670,1646,136,12,42,61,79,76,.281,,
1239,,as PR,1987,,,,,245,,,,,,49,18,,,,,,,,,,,,,,,,
1240,,as RF,1987,4210,,17990,16057,2343,4412,825,111,659,2374,434,207,1628,2915,.275,.342,.463,.805,7436,350,90,65,144,195,201,.297,,
1241,,as SS,1987,4210,,17135,15487,1929,4000,671,125,257,1630,409,179,1265,2225,.258,.316,.368,.683,5692,313,87,192,102,107,229,.286,,
1242,,at Def. Pos.,1987,4210,,70068,62748,8299,16428,2897,463,1419,7101,1874,751,5842,9934,.262,.326,.391,.717,24508,1336,353,686,423,408,877,.290,,
1243,,at Off. Pos.,1987,4210,,86936,77058,11332,20868,3807,426,3019,11362,1701,773,8387,13624,.271,.343,.449,.792,34584,1734,479,323,675,879,977,.292,,
1244,,as DH,1987,2268,,9839,8605,1258,2177,393,36,362,1275,104,62,1027,1735,.253,.337,.433,.770,3728,199,98,34,75,62,117,.276,,
1245,,as PH for DH,1987,301,,315,258,54,55,6,1,6,51,4,3,47,63,.213,.330,.314,.644,81,11,1,3,6,9,7,.251,,
1246,,Other,1987,8,,9,7,5,4,1,0,0,5,0,0,2,1,.571,.667,.714,1.381,5,0,0,0,0,0,0,.667,,
1247,,as PH,1988,2557,,4863,4217,348,899,141,11,56,557,49,26,525,986,.213,.301,.292,.593,1230,97,28,41,52,59,47,.261,,
1248,,as PR,1988,,,,,255,,,,,,58,32,,,,,,,,,,,,,,,,
1249,,at Def. Pos.,1988,4200,,69114,62303,7340,15863,2666,441,1053,6245,1683,679,5162,9261,.255,.313,.362,.675,22570,1312,379,774,489,447,861,.282,,
1250,,at Off. Pos.,1988,4200,,85322,75975,9810,19812,3625,392,2114,9757,1611,731,7686,12586,.261,.330,.402,.732,30563,1740,519,376,759,920,958,.285,,
1251,,as Infield,1988,4200,,86076,77157,8946,19760,3496,422,1560,8443,1320,658,6934,11291,.256,.319,.373,.692,28780,1794,504,803,672,760,1017,.280,,
1252,,as LF,1988,4200,,18095,16248,2231,4383,786,118,396,1902,640,215,1491,2527,.270,.332,.406,.738,6593,312,103,95,156,161,211,.296,,
1253,,as 3B,1988,4200,,17407,15544,1878,4024,743,98,329,1778,254,148,1481,2313,.259,.325,.383,.708,5950,345,118,120,143,173,207,.283,,
1254,,as C,1988,4200,,16367,14768,1439,3635,662,36,342,1646,94,76,1211,2344,.246,.305,.365,.671,5395,399,101,155,129,122,172,.270,,
1255,,as Outfield,1988,4200,,54101,48671,6565,12942,2290,379,1281,5903,1806,653,4407,8056,.266,.328,.407,.735,19833,957,293,282,441,462,656,.293,,
1256,,as P,1988,1923,,4935,4281,230,569,95,7,13,217,7,8,136,1507,.133,.163,.167,.330,717,37,20,480,17,0,62,.200,,
1257,,as CF,1988,4200,,18286,16528,2272,4370,717,172,323,1772,800,270,1402,2711,.264,.323,.387,.710,6400,264,82,136,135,104,227,.297,,
1258,,as 1B,1988,4200,,17841,15838,2000,4243,804,55,501,2192,183,101,1693,2428,.268,.339,.421,.759,6660,401,89,45,175,244,176,.286,,
1259,,as 2B,1988,4200,,17662,15843,1880,4071,682,122,184,1439,439,201,1343,2145,.257,.316,.350,.667,5549,336,89,270,117,91,231,.285,,
1260,,as RF,1988,4200,,17720,15895,2062,4189,787,89,562,2229,366,168,1514,2818,.264,.329,.430,.759,6840,381,108,51,150,197,218,.286,,
1261,,as SS,1988,4200,,16799,15164,1749,3787,605,111,204,1388,350,132,1206,2061,.250,.308,.345,.652,5226,313,107,213,108,130,231,.275,,
1262,,as PH for DH,1988,240,,254,215,31,46,5,1,4,27,1,1,34,50,.214,.323,.302,.625,65,5,1,3,1,3,4,.259,,
1263,,as DH,1988,2262,,9650,8448,1036,2120,369,22,274,1126,61,41,1016,1564,.251,.334,.397,.731,3355,209,74,27,84,89,103,.276,,
1264,,Other,1988,9,,9,9,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,.000,,
1265,,as CF,1989,4212,,18456,16602,2243,4282,694,137,300,1660,786,294,1498,2841,.258,.321,.370,.691,6150,275,93,148,112,121,233,.293,,
1266,,as RF,1989,4212,,17622,15810,1990,4132,743,112,473,2086,345,187,1514,2923,.261,.327,.412,.739,6518,330,85,74,137,162,208,.292,,
1267,,as SS,1989,4212,,16905,15345,1695,3813,646,102,190,1425,278,148,1115,2049,.248,.300,.341,.641,5233,315,65,266,114,133,224,.274,,
1268,,as 3B,1989,4212,,17522,15725,1900,4045,757,95,355,1706,237,154,1458,2503,.257,.321,.385,.706,6057,372,88,117,132,147,232,.284,,
1269,,as C,1989,4212,,16235,14596,1360,3544,602,51,282,1612,98,75,1255,2289,.243,.305,.349,.654,5094,404,103,156,124,162,189,.268,,
1270,,at Def. Pos.,1989,4212,,69536,62481,7260,15891,2655,389,984,6229,1569,694,5388,9128,.254,.315,.357,.671,22276,1329,347,811,502,512,875,.282,,
1271,,at Off. Pos.,1989,4212,,85607,76098,9922,19810,3565,468,2081,9781,1537,741,7949,13052,.260,.331,.402,.732,30554,1694,445,375,730,934,994,.287,,
1272,,as Infield,1989,4212,,86509,77231,8981,19864,3470,424,1569,8550,1206,656,7314,11217,.257,.323,.374,.697,28889,1779,454,823,680,809,1071,.281,,
1273,,as LF,1989,4212,,18115,16101,2296,4300,732,138,434,2021,580,208,1681,2630,.267,.337,.411,.748,6610,303,99,85,145,188,223,.293,,
1274,,as PH,1989,2682,,5216,4580,376,1008,177,21,65,607,37,25,526,1113,.220,.299,.310,.610,1422,121,16,38,56,77,52,.273,,
1275,,as PR,1989,,,,,275,,,,,,82,32,,,,,,,,,,,,,,,,
1276,,as Outfield,1989,4212,,54193,48513,6529,12714,2169,387,1207,5767,1711,689,4693,8394,.262,.328,.397,.726,19278,908,277,307,394,471,664,.293,,
1277,,as P,1989,1936,,4884,4236,223,591,87,11,18,217,10,6,191,1469,.140,.178,.178,.356,754,40,9,440,8,0,57,.208,,
1278,,as 1B,1989,4212,,17907,15627,2064,4210,752,77,530,2275,186,102,1966,2427,.269,.352,.429,.781,6706,353,112,43,158,271,197,.287,,
1279,,as 2B,1989,4212,,17940,15938,1962,4252,713,99,212,1532,407,177,1520,1949,.267,.331,.364,.695,5799,335,86,241,152,96,229,.290,,
1280,,as DH,1989,2266,,9595,8564,1021,2191,413,25,229,1128,70,33,858,1533,.256,.323,.390,.713,3341,229,46,20,106,97,83,.284,,
1281,,as PH for DH,1989,354,,370,309,45,76,9,0,5,42,8,2,54,77,.246,.356,.324,.680,100,14,1,2,4,8,1,.307,,
1282,,Other,1989,6,,6,6,1,1,0,0,0,1,0,0,0,1,.167,.167,.167,.333,1,0,0,0,0,0,0,.200,,
1283,,Other,1990,10,,10,10,1,1,0,0,0,1,0,0,0,1,.100,.100,.100,.200,1,0,0,0,0,0,0,.111,,
1284,,as PH,1990,2792,,5401,4736,386,1061,158,31,72,653,41,13,525,1175,.224,.302,.316,.618,1497,99,28,48,64,66,45,.278,,
1285,,as PR,1990,,,,,266,,,,,,85,42,,,,,,,,,,,,,,,,
1286,,as 1B,1990,4210,,17883,15732,2056,4302,795,76,547,2258,172,89,1846,2607,.273,.350,.438,.788,6890,388,96,48,161,231,171,.295,,
1287,,as 2B,1990,4210,,17847,15917,2030,4185,768,112,228,1590,436,187,1518,2031,.263,.328,.368,.696,5861,349,84,193,135,98,252,.287,,
1288,,at Def. Pos.,1990,4210,,69483,62167,7722,16194,2884,433,1077,6540,1679,737,5768,9072,.260,.324,.373,.697,23175,1280,343,717,481,515,870,.288,,
1289,,at Off. Pos.,1990,4210,,86050,76482,9965,20056,3570,424,2226,10045,1605,772,7927,13339,.262,.332,.407,.740,31152,1738,502,364,767,869,983,.289,,
1290,,as RF,1990,4210,,17658,15795,2067,4126,718,106,534,2214,353,191,1537,2987,.261,.328,.422,.749,6658,336,101,69,153,211,196,.289,,
1291,,as SS,1990,4210,,16789,15057,1724,3774,639,111,185,1444,320,161,1293,2003,.251,.310,.345,.655,5190,315,68,250,121,150,219,.276,,
1292,,as 3B,1990,4210,,17749,15897,1950,4128,754,76,355,1833,240,141,1500,2428,.260,.325,.384,.708,6099,349,99,105,146,125,227,.285,,
1293,,as C,1990,4210,,16485,14728,1567,3730,683,49,311,1686,119,80,1407,2351,.253,.320,.370,.690,5444,358,99,132,117,167,179,.281,,
1294,,as CF,1990,4210,,18362,16465,2401,4505,794,161,353,1820,804,309,1550,2687,.274,.337,.406,.743,6680,258,92,142,108,100,220,.307,,
1295,,as Infield,1990,4210,,86753,77331,9327,20119,3639,424,1626,8811,1287,658,7564,11420,.260,.327,.381,.708,29484,1759,446,728,680,771,1048,.285,,
1296,,as LF,1990,4210,,18031,16078,2224,4355,751,105,471,2001,636,224,1619,2567,.271,.339,.419,.758,6729,338,114,77,142,139,238,.295,,
1297,,as Outfield,1990,4210,,54051,48338,6692,12986,2263,372,1358,6035,1793,724,4706,8241,.269,.335,.415,.750,20067,932,307,288,403,450,654,.297,,
1298,,as P,1990,1934,,4773,4109,232,566,72,8,14,218,6,1,157,1441,.138,.172,.169,.341,696,62,16,478,13,0,47,.207,,
1299,,as PH for DH,1990,318,,335,289,40,60,13,2,4,37,5,3,36,73,.208,.297,.308,.605,89,5,3,2,5,5,6,.258,,
1300,,as DH,1990,2266,,9663,8533,1016,2144,407,32,251,1123,78,72,936,1648,.251,.326,.395,.721,3368,233,67,19,106,102,112,.281,,
1301,,as CF,1991,4208,,18469,16541,2381,4401,764,164,331,1700,767,342,1574,2786,.266,.331,.392,.723,6486,283,96,143,115,101,236,.301,,
1302,,as Outfield,1991,4208,,54366,48558,6673,12774,2267,400,1326,6056,1649,754,4772,8543,.263,.330,.408,.738,19819,929,318,281,435,386,615,.293,,
1303,,as P,1991,1933,,4657,4000,225,553,76,3,12,214,6,5,187,1359,.138,.178,.168,.346,671,44,10,452,8,0,51,.205,,
1304,,as RF,1991,4208,,17778,15902,2124,4175,801,120,540,2252,347,176,1584,3081,.263,.329,.430,.759,6836,328,78,60,152,153,178,.292,,
1305,,as SS,1991,4208,,16638,14967,1758,3826,663,107,211,1475,304,162,1213,2244,.256,.312,.357,.669,5336,304,67,272,119,96,194,.286,,
1306,,Other,1991,12,,12,10,2,1,0,0,0,2,1,0,1,3,.100,.250,.100,.350,1,0,1,0,0,0,0,.143,,
1307,,as 1B,1991,4208,,18041,15868,2128,4215,754,73,485,2254,149,106,1848,2507,.266,.343,.414,.757,6570,369,97,63,165,199,186,.286,,
1308,,as 2B,1991,4208,,17819,15690,2044,4137,701,117,234,1575,470,186,1668,2139,.264,.336,.368,.704,5774,275,109,220,129,94,203,.290,,
1309,,at Def. Pos.,1991,4208,,69432,62107,7621,16061,2844,434,1083,6507,1633,790,5648,9558,.259,.322,.371,.693,23022,1275,387,783,502,396,816,.288,,
1310,,at Off. Pos.,1991,4208,,86645,76851,10281,19943,3579,457,2288,10325,1481,772,8148,13470,.260,.332,.407,.739,31300,1707,507,389,739,832,911,.286,,
1311,,as PH,1991,2820,,5531,4862,439,1101,174,24,94,660,47,18,546,1089,.226,.305,.330,.635,1605,114,27,45,48,83,58,.270,,
1312,,as PR,1991,,,,,283,,,,,,98,44,,,,,,,,,,,,,,,,
1313,,as 3B,1991,4208,,17532,15713,1942,4104,743,81,408,1887,214,148,1452,2452,.261,.326,.397,.722,6233,373,112,127,128,145,220,.285,,
1314,,as C,1991,4208,,16506,14909,1438,3697,716,46,307,1757,92,100,1193,2389,.248,.306,.364,.670,5426,413,115,148,139,105,183,.274,,
1315,,as Infield,1991,4208,,86536,77147,9310,19979,3577,424,1645,8948,1229,702,7374,11731,.259,.325,.380,.705,29339,1734,500,830,680,639,986,.284,,
1316,,as LF,1991,4208,,18119,16115,2168,4198,702,116,455,2104,535,236,1614,2676,.261,.330,.403,.733,6497,318,144,78,168,132,201,.285,,
1317,,as DH,1991,2268,,9916,8618,1197,2217,422,44,310,1213,91,44,1139,1706,.257,.344,.424,.769,3657,212,50,19,83,127,71,.285,,
1318,,as PH for DH,1991,261,,272,227,48,67,17,1,4,45,3,2,35,41,.295,.384,.432,.816,98,7,1,3,5,7,3,.337,,
1319,,as PH,1992,2682,,5119,4502,387,1036,164,18,69,636,58,30,475,1045,.230,.303,.321,.624,1443,116,26,50,65,72,37,.280,,
1320,,as PR,1992,,,,,214,,,,,,55,46,,,,,,,,,,,,,,,,
1321,,as Infield,1992,4212,,86607,77024,8993,19868,3648,391,1521,8574,1282,759,7506,11264,.258,.326,.375,.700,28861,1787,565,790,710,726,910,.282,,
1322,,as LF,1992,4212,,18146,16177,2085,4256,793,112,402,1905,615,232,1573,2662,.263,.331,.401,.731,6479,313,136,118,137,127,187,.291,,
1323,,as 1B,1992,4212,,17839,15676,1972,4181,865,69,462,2194,156,109,1829,2421,.267,.344,.419,.763,6570,362,103,44,185,222,162,.287,,
